Year,Id_Country,Id_Experience,Id_Ocupation,Id_Salary,Id_Age,Id_Gender,AngularJS,C,CPlusPlus,CSharp,CSS,HTML5,Java,JavaScript,jQuery,Nodejs,ObjectiveC,Perl,PHP,Python,Ruby,SQL,SQL_Server,TypeScript
2015,United Kingdom,Less than 1 year,Full-stack web developer,,25-29,Female,,,,,,,,JavaScript,,,,,PHP,,,,SQL Server,
2015,India,2 - 5 years,Mobile developer,,20-24,Male,,C,C++,,,,Java,,,,,,,,,,,
2015,Italy,11+ years,Mobile developer,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,Vietnam,1 - 2 years,Mobile developer - Android,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,India,1 - 2 years,Mobile developer - iOS,,20-24,Male,,,,,,,,,,,Objective-C,,,,,,,
2015,Austria,2 - 5 years,Student,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,Student,,Prefer not to disclose,Male,,,,,,,Java,,,,,,PHP,,,SQL,,
2015,Australia,1 - 2 years,Student,,< 20,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2015,Belgium,2 - 5 years,Student,,20-24,Male,,C,C++,C#,,,Java,JavaScript,,,,,PHP,,,SQL,,
2015,Brazil,Less than 1 year,Student,,< 20,Male,,,,,,,,,,,,,PHP,,,SQL,,
2015,Czech Republic,6 - 10 years,Student,,< 20,Female,,C,C++,,,,,,,,,,PHP,Python,,,,
2015,India,Less than 1 year,Student,,< 20,Male,,C,C++,C#,,,Java,,,,,,,Python,,,,
2015,Portugal,Less than 1 year,Student,,20-24,Male,,,,,,,,,,,,,PHP,Python,,SQL,,
2015,United States,2 - 5 years,Student,,< 20,Male,,,,,,,,,,,,,,,,SQL,SQL Server,
2015,United States,1 - 2 years,Student,,< 20,Male,,C,,,,,,JavaScript,,Node.js,Objective-C,,,,Ruby,,,
2015,Finland,11+ years,System administrator,,40-50,Male,,,,,,,Java,,,,,,,,,,,
2015,Georgia,2 - 5 years,System administrator,,< 20,Male,,C,C++,C#,,,Java,JavaScript,,Node.js,Objective-C,Perl,PHP,Python,Ruby,SQL,SQL Server,
2015,Japan,2 - 5 years,,,20-24,Female,,,,,,,Java,,,,,,,,,,,
2015,N/A,,,,Prefer not to disclose,Prefer not to disclose,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,N/A,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,,,,20-24,Male,,,,C#,,,,,,,,,,,,,,
2015,N/A,11+ years,,,Prefer not to disclose,Prefer not to disclose,,,,,,,,,,,,,,,,,,
2015,N/A,,,,,,,,,,,,,,,,,,,,,,,
2015,N/A,,,,,,,,,,,,,,,,,,,,,,,
2015,N/A,1 - 2 years,,,20-24,Female,,,,,,,,,,,,,,,,,,
2015,N/A,,,,,,,,,,,,,,,,,,,,,,,
2015,Antigua & Deps,,,,20-24,Female,,,,,,,,,,,,,,,,,,
2015,Austria,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Austria,11+ years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Bulgaria,6 - 10 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,China,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Germany,11+ years,,,40-50,Male,,,,,,,,,,,,,,Python,,,,
2015,Germany,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Germany,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,India,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,India,,,,,,,,,,,,,,,,,,,,,,,
2015,India,2 - 5 years,,,> 60,Male,,,,,,,,,,,,,,,,,,
2015,India,Less than 1 year,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,India,,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,India,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,India,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,India,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,India,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Ireland {Republic},Less than 1 year,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Ireland {Republic},Less than 1 year,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Ireland {Republic},11+ years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,Israel,2 - 5 years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,Israel,2 - 5 years,,,25-29,Female,,,,,,,,,,,,,,,,,,
2015,Italy,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Italy,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Italy,11+ years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Italy,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Italy,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Italy,2 - 5 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Korea South,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Mexico,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Mexico,,,,20-24,Female,,,,,,,,,,,,,,,,,,
2015,Pakistan,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Pakistan,11+ years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Peru,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Philippines,Less than 1 year,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Poland,6 - 10 years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Poland,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Poland,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Portugal,1 - 2 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Russian Federation,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Spain,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Spain,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Sweden,11+ years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,Switzerland,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,United Arab Emirates,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,1 - 2 years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,11+ years,,,Prefer not to disclose,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,Less than 1 year,,,< 20,Female,,,,,,,,,,,,,,,,,,
2015,United States,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,United States,11+ years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,United States,1 - 2 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,United States,11+ years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,United States,1 - 2 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,United States,2 - 5 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,United States,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,United States,6 - 10 years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,United States,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United States,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,United States,1 - 2 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Uruguay,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Belgium,11+ years,Back-end web developer,,35-39,Male,,,,C#,,,,,,,,,PHP,,,,SQL Server,
2015,Syria,1 - 2 years,Back-end web developer,,20-24,Male,,,C++,C#,,,Java,JavaScript,,,,,PHP,,,SQL,,
2015,India,Less than 1 year,Business intelligence or data warehousing expert,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,11+ years,Data scientist,,30-34,Male,,,,,,,,,,,,,,Python,,SQL,,
2015,Germany,Less than 1 year,Data scientist,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,11+ years,Data scientist,,35-39,,,,,,,,,,,,,,,,,,,
2015,United States,6 - 10 years,Desktop developer,,30-34,Male,,,,C#,,,,JavaScript,,,,,,,,,SQL Server,
2015,Switzerland,2 - 5 years,Desktop developer,,< 20,Male,,,,C#,,,,JavaScript,,,,,PHP,,,,,
2015,Austria,2 - 5 years,Developer with a statistics or mathematics background,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United States,11+ years,Developer with a statistics or mathematics background,,40-50,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2015,United States,6 - 10 years,Developer with a statistics or mathematics background,,20-24,Male,,,,C#,,,Java,JavaScript,,,,,,Python,,SQL,,
2015,United States,11+ years,Embedded application developer,,40-50,Male,,C,C++,,,,,,,Node.js,,,PHP,,,,,
2015,Luxembourg,11+ years,Enterprise level services developer,,35-39,Female,,,,,,,Java,,,,,,,,,,,
2015,Luxembourg,2 - 5 years,Front-end web developer,,25-29,Male,,,,,,,Java,JavaScript,,,Objective-C,,,,,SQL,,
2015,India,2 - 5 years,Front-end web developer,,25-29,Male,,,,,,,,JavaScript,,,,,,,,,,
2015,N/A,1 - 2 years,Front-end web developer,,20-24,Male,,,,,,,,,,,Objective-C,,,,,,,
2015,Armenia,1 - 2 years,Front-end web developer,,20-24,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2015,Hungary,6 - 10 years,Front-end web developer,,25-29,Male,,,,,,,Java,JavaScript,,,,,,,,,,
2015,N/A,6 - 10 years,Full-stack web developer,,,,,,C++,,,,Java,JavaScript,,,,,,Python,,SQL,,
2015,N/A,6 - 10 years,Full-stack web developer,,30-34,Male,,,,,,,,,,,,,,Python,Ruby,SQL,,
2015,Germany,2 - 5 years,Full-stack web developer,,30-34,Male,,,,,,,,,,,,,,,Ruby,,,
2015,United States,6 - 10 years,Full-stack web developer,,25-29,Male,,,,C#,,,,,,,,,,,,SQL,SQL Server,
2015,Vietnam,2 - 5 years,Full-stack web developer,,20-24,Male,,,,,,,Java,JavaScript,,,,,,,,,,
2015,N/A,,Graphics programmer,,,,,,,,,,,,,,,,,,,,,
2015,Poland,2 - 5 years,Mobile developer,,20-24,Male,,,,C#,,,Java,JavaScript,,,Objective-C,,,,,,,
2015,N/A,1 - 2 years,Mobile developer - Android,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Switzerland,1 - 2 years,Mobile developer - iOS,,< 20,Male,,C,,,,,,,,,Objective-C,,,,,,,
2015,United States,6 - 10 years,Quality Assurance,,25-29,Female,,,,C#,,,Java,JavaScript,,Node.js,,,,Python,,,,
2015,N/A,6 - 10 years,Student,,20-24,Male,,C,C++,,,,,,,,,,,Python,,,,
2015,N/A,2 - 5 years,Student,,Prefer not to disclose,Prefer not to disclose,,,,C#,,,Java,JavaScript,,,,,,Python,,,,
2015,Germany,2 - 5 years,Student,,20-24,,,,,,,,Java,,,,,,,Python,,,,
2015,United Kingdom,1 - 2 years,Student,,< 20,Male,,,,C#,,,,JavaScript,,,,,PHP,Python,,SQL,SQL Server,
2015,N/A,6 - 10 years,,,35-39,Female,,,,,,,,,,,,,,,,,,
2015,N/A,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,N/A,6 - 10 years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,N/A,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,,,,Prefer not to disclose,Prefer not to disclose,,,,,,,,,,,,,,,,,,
2015,N/A,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,N/A,6 - 10 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,N/A,,,,> 60,Prefer not to disclose,,,,,,,,,,,,,,,,,,
2015,N/A,,,,Prefer not to disclose,Prefer not to disclose,,,,,,,,,,,,,,,,,,
2015,N/A,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Afghanistan,11+ years,,,< 20,Other,,,,,,,,,,,,,,,,,,
2015,Afghanistan,11+ years,,,> 60,Other,,,,,,,,,,,,,,,,,,
2015,Argentina,,,,20-24,Other,,,,,,,,,,,,,,,,,,
2015,Austria,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Austria,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Austria,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Belgium,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Cambodia,11+ years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,Finland,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Finland,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,France,2 - 5 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Germany,2 - 5 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Germany,Less than 1 year,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Germany,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Germany,11+ years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Germany,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,India,Less than 1 year,,,20-24,Female,,,,,,,,,,,,,,,,,,
2015,India,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,India,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,India,2 - 5 years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,India,Less than 1 year,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,India,2 - 5 years,,,25-29,Female,,,,,,,,,,,,,,,,,,
2015,India,2 - 5 years,,,25-29,Female,,,,,,,,,,,,,,,,,,
2015,India,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,India,2 - 5 years,,,30-34,Female,,,,,,,,,,,,,,,,,,
2015,Iran,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Italy,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Italy,11+ years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,Italy,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Lithuania,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Malaysia,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Malaysia,,,,25-29,Female,,,,,,,,,,,,,,,,,,
2015,Norway,,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Pakistan,11+ years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Poland,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Poland,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Portugal,6 - 10 years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,Portugal,11+ years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,Portugal,,,,20-24,Female,,,,,,,,,,,,,,,,,,
2015,Russian Federation,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Russian Federation,6 - 10 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Spain,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Spain,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Ukraine,11+ years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,11+ years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,6 - 10 years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,6 - 10 years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,2 - 5 years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,11+ years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,United Kingdom,,,,20-24,Prefer not to disclose,,,,,,,,,,,,,,,,,,
2015,United Kingdom,6 - 10 years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,United States,11+ years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,United States,1 - 2 years,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,United States,6 - 10 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United States,11+ years,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,United States,6 - 10 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United States,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,United States,6 - 10 years,,,40-50,Male,,,,,,,,,,,,,,,,,,
2015,Iran,2 - 5 years,Back-end web developer,,25-29,Male,,,,C#,,,Java,JavaScript,,,,,,,,SQL,,
2015,Austria,2 - 5 years,Back-end web developer,,20-24,Male,,,C++,C#,,,Java,JavaScript,,Node.js,,,,,,SQL,,
2015,Belgium,1 - 2 years,Back-end web developer,,30-34,Male,,,,,,,,,,,,,PHP,,,,,
2015,Belgium,1 - 2 years,Back-end web developer,,20-24,Male,,,,,,,Java,JavaScript,,,,,PHP,,,SQL,,
2015,India,2 - 5 years,Back-end web developer,,20-24,Male,,,,,,,Java,,,,,,,Python,,,,
2015,India,Less than 1 year,Back-end web developer,,20-24,Male,,,,,,,Java,,,,,,,,,,,
2015,Iran,2 - 5 years,Back-end web developer,,25-29,Male,,,,C#,,,,,,,,,,,,SQL,SQL Server,
2015,United States,6 - 10 years,Back-end web developer,,30-34,Male,,C,C++,,,,Java,JavaScript,,,,,,,,SQL,SQL Server,
2015,N/A,Less than 1 year,Data scientist,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Germany,6 - 10 years,Desktop developer,,25-29,Male,,,,,,,Java,JavaScript,,,,,,,,,,
2015,Romania,2 - 5 years,Desktop developer,,25-29,Male,,,,C#,,,,,,,,,,,,SQL,SQL Server,
2015,Saudi Arabia,1 - 2 years,Desktop developer,,25-29,Male,,,,C#,,,,,,,,,,,,,,
2015,United Kingdom,2 - 5 years,Desktop developer,,20-24,Male,,,,,,,,,,,,,,Python,,,,
2015,Ukraine,2 - 5 years,Developer with a statistics or mathematics background,,25-29,Male,,,,,,,Java,,,,,,PHP,Python,,SQL,,
2015,India,Less than 1 year,Front-end web developer,,20-24,Male,,,,,,,,JavaScript,,,,,,,,,,
2015,India,Less than 1 year,Front-end web developer,,20-24,Female,,C,C++,C#,,,,,,,,,,,,,SQL Server,
2015,Philippines,1 - 2 years,Front-end web developer,,< 20,Female,,C,,C#,,,Java,JavaScript,,,Objective-C,,PHP,,,SQL,SQL Server,
2015,United States,11+ years,Front-end web developer,,35-39,Male,,,,,,,Java,JavaScript,,,,,,Python,,,,
2015,Russian Federation,2 - 5 years,Full-stack web developer,,30-34,Male,,,,,,,Java,,,,,,,,,,,
2015,France,11+ years,Full-stack web developer,,40-50,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2015,Italy,11+ years,Full-stack web developer,,40-50,Male,,,,,,,Java,JavaScript,,,,,PHP,,,,,
2015,Iran,6 - 10 years,Full-stack web developer,,30-34,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,SQL Server,
2015,Germany,6 - 10 years,Full-stack web developer,,< 20,Male,,,,,,,Java,JavaScript,,Node.js,,,PHP,,,SQL,,
2015,India,2 - 5 years,Full-stack web developer,,20-24,Female,,,,,,,,,,,,,PHP,,,,,
2015,Armenia,1 - 2 years,Full-stack web developer,,< 20,Male,,C,C++,C#,,,Java,JavaScript,,,,,PHP,Python,,SQL,,
2015,Austria,6 - 10 years,Full-stack web developer,,25-29,Male,,,,,,,Java,JavaScript,,,,,,Python,,SQL,,
2015,India,Less than 1 year,Full-stack web developer,,20-24,Male,,,,,,,,,,,,,PHP,,,SQL,,
2015,Portugal,1 - 2 years,Full-stack web developer,,20-24,Male,,C,,,,,Java,JavaScript,,,,,PHP,,,SQL,,
2015,Russian Federation,2 - 5 years,Full-stack web developer,,20-24,Male,,,,C#,,,,JavaScript,,,,,,,,,SQL Server,
2015,Sweden,6 - 10 years,Full-stack web developer,,25-29,Male,,,,,,,,,,,,,,,Ruby,SQL,,
2015,Ukraine,2 - 5 years,Full-stack web developer,,20-24,Male,,,C++,,,,,JavaScript,,Node.js,,,,Python,Ruby,SQL,,
2015,United Kingdom,2 - 5 years,Full-stack web developer,,25-29,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,SQL Server,
2015,United States,11+ years,Full-stack web developer,,40-50,Male,,,C++,C#,,,,JavaScript,,,,,,,,SQL,SQL Server,
2015,India,2 - 5 years,Mobile developer,,20-24,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2015,Poland,6 - 10 years,Mobile developer - Android,,30-34,Male,,,C++,,,,Java,JavaScript,,,,,,Python,,SQL,,
2015,Vietnam,2 - 5 years,Mobile developer - Android,,25-29,Male,,,,,,,,,,,,,PHP,,,,,
2015,Poland,1 - 2 years,Mobile developer - iOS,,25-29,Male,,,,,,,,,,,Objective-C,,,,,,,
2015,Poland,Less than 1 year,Mobile developer - iOS,,20-24,Male,,,,C#,,,,,,,Objective-C,,,,,,,
2015,Czech Republic,2 - 5 years,Student,,20-24,Male,,C,,,,,,,,,,,PHP,Python,,,,
2015,France,2 - 5 years,Student,,< 20,Male,,,,C#,,,,JavaScript,,,,,PHP,Python,,SQL,SQL Server,
2015,Germany,2 - 5 years,Student,,20-24,Male,,C,,,,,Java,,,,,,PHP,Python,,,,
2015,Netherlands,1 - 2 years,Student,,< 20,Male,,,,C#,,,Java,JavaScript,,,,,PHP,Python,,SQL,SQL Server,
2015,Spain,1 - 2 years,Student,,20-24,Male,,,,,,,Java,,,,,,,,,,,
2015,United Kingdom,6 - 10 years,Student,,20-24,Male,,,,,,,Java,JavaScript,,,,,PHP,,,SQL,,
2015,United States,Less than 1 year,Student,,< 20,Male,,,,C#,,,,,,,,,,,,,,
2015,United States,1 - 2 years,Student,,< 20,Male,,,,,,,,JavaScript,,,,,,,,,,
2015,N/A,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,China,,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,N/A,11+ years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,,,,,,,,,,,,,,,,,,,,
2015,N/A,,,,,,,,,,,,,,,,,,,,,,,
2015,N/A,1 - 2 years,,,,,,,,,,,,,,,,,,,,,,
2015,N/A,,,,,,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,N/A,Less than 1 year,,,< 20,Other,,,,,,,,,,,,,,,,,,
2015,N/A,11+ years,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,N/A,1 - 2 years,,,,,,,,,,,,,,,,,,,,,,
2015,N/A,2 - 5 years,,,20-24,Male,,,,C#,,,,,,,,,,,,,,
2015,N/A,,,,,,,,,,,,,,,,,,,,,,,
2015,Afghanistan,Less than 1 year,,,< 20,Male,,,,,,,,,,,,,,,,,,
2015,Argentina,11+ years,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Australia,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Australia,6 - 10 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Austria,2 - 5 years,,,20-24,Female,,,,,,,,,,,,,,,,,,
2015,Austria,,,,35-39,Male,,,,,,,,,,,,,,,,,,
2015,Austria,,,,30-34,Male,,,,,,,,,,,,,,,,,,
2015,Belarus,1 - 2 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Belgium,2 - 5 years,,,25-29,Male,,,,,,,,,,,,,,,,,,
2015,Brazil,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Brazil,,,,20-24,Male,,,,,,,,,,,,,,,,,,
2015,Brazil,1 - 2 years,,,20-24,Male,,,,,,,,,,,,,,,,,,
