Year,Id_Country,Id_Experience,Id_Ocupation,Id_Salary,Id_Age,Id_Gender,AngularJS,C,Cplusplus,CSharp,CSS,HTML5,Java,JavaScript,jQuery,Nodejs,ObjectiveC,Perl,PHP,Python,Ruby,SQL,SQL_Server,TypeScript
2011,Other Europe,41435,,,20-24,,,,,,,,,,,,,,,,,,,
2011,Germany,,,,,,,,,,,,,,,,,,,,,,,
2011,Africa,<2,,,< 20,,,,,,,,,,,,,,,,,,,
2011,Canada,41310,,,20-24,,,,,,,,,,,,,,,,,,,
2011,Germany,11,,,20-24,,,,,,,,,,,,,,,,,,,
2011,India,,,,,,,,,,,,,,,,,,,,,,,
2011,Africa,41310,,,>60,,,,,,,,,,,,,,,,,,,
2011,Africa,11,,,51-60,,,,,,,,,,,,,,,,,,,
2011,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2011,Africa,41435,,,20-24,,,,,,,,,,,,,,,,,,,
2011,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2011,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2011,Africa,,,,,,,,,,,,,,,,,,,,,,,
2011,United Kingdom,41435,,,< 20,,,,,,,,,,,,,,,,,,,
2011,Other Asia,41435,,,30-34,,,,,,,,,,,,,,,,,,,
2011,India,,,,,,,,,,,,,,,,,,,,,,,
2011,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2011,Other Europe,41435,,,30-34,,,,,,,,,,,,,,,,,,,
2011,Germany,11,,,30-34,,,,,,,,,,,,,,,,,,,
2011,Russia,,,,,,,,,,,,,,,,,,,,,,,
2011,France,,,,,,,,,,,,,,,,,,,,,,,
2011,Australia,41435,,,25-29,,,,,,,,,,,,,,,,,,,
2011,United Kingdom,41310,,,25-29,,,,,,,,,,,,,,,,,,,
2011,India,41435,,,30-34,,,,,,,,,,,,,,,,,,,
2011,United States of America,41310,,,< 20,,,,,,,,,,,,,,,,,,,
2011,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2011,South America,,,,,,,,,,,,,,,,,,,,,,,
2011,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2011,United States of America,41435,Other,,20-24,,,C,C++,,,,Java,,,,,,,Python,,,,
2011,Middle East,11,Other,,35-39,,,C,C++,,,,,,,,,,,,,,,
2011,Germany,41435,Other,,25-29,,,C,C++,,CSS,,Java,,,,,,PHP,,Ruby,SQL,,
2011,United Kingdom,11,Other,,25-29,,,,,,CSS,,Java,JavaScript,,,,,,Python,Ruby,,,
2011,United States of America,41310,Other,,20-24,,,C,,,,,Java,,,,,,,Python,,,,
2011,United Kingdom,11,Other,,40-50,,,,,,,,,,,,,,,Python,,,,
2011,South America,41435,Other,,30-34,,,,,,,,,,,,,,,,,,,
2011,United States of America,41435,Other,,25-29,,,,,,,,,,,,,,,Python,,,,
2011,Canada,<2,Other,,< 20,,,C,C++,,CSS,,Java,JavaScript,,,,,PHP,,,SQL,,
2011,United States of America,<2,Other,,20-24,,,C,C++,,,,Java,,,,,Perl,,,,,,
2011,United States of America,<2,Other,,40-50,,,,,,,,,,,,,,,,,,,
2011,Middle East,<2,Other,,25-29,,,,,,,,,,,,,,,,,,,
2011,United States of America,41435,Other,,20-24,,,,,,,,,,,,,,,,,,,
2011,Middle East,11,Other,,< 20,,,,C++,,,,,,,,,,,,,,,
2011,Russia,41310,Other,,25-29,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Other,,30-34,,,,,C#,CSS,,,,,,,,,,Ruby,,,
2011,United States of America,<2,Other,,20-24,,,,,,,,,,,,,,,,,,,
2011,Canada,<2,Other,,30-34,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Other,,40-50,,,,,,,,,,,,,,,,,,,
2011,India,41310,Other,,20-24,,,C,C++,,,,,,,,,Perl,,,,,,
2011,Netherlands,41435,Other,,25-29,,,,,,,,,,,,,,PHP,,,SQL,,
2011,Italy,11,Other,,30-34,,,C,,,,,,,,,,,,Python,,,,
2011,Other Europe,11,Other,,35-39,,,,,,,,,JavaScript,,,Objective-C,,PHP,,,,,
2011,United Kingdom,11,Other,,40-50,,,C,,,CSS,,,,,,,,,Python,,,,
2011,Other Europe,41310,Other,,20-24,,,C,C++,,,,,JavaScript,,,,,,,,,,
2011,United Kingdom,11,Other,,35-39,,,C,,,,,Java,,,,Objective-C,Perl,,,,SQL,,
2011,United States of America,11,Other,,51-60,,,,,,,,,,,,,,,,,,,
2011,India,<2,Other,,20-24,,,C,C++,C#,CSS,,,JavaScript,,,,Perl,PHP,,,SQL,,
2011,Other Europe,11,Other,,35-39,,,,,,,,,,,,,,,,,,,
2011,India,<2,Other,,20-24,,,,,,,,,,,,,,,,,,,
2011,North America (Other),41435,Student,,30-34,,,,,,,,,,,,,,,,,,,
2011,Other Europe,41310,Student,,20-24,,,,,,,,,,,,,,,,,,,
2011,Other Asia,<2,Student,,20-24,,,,,,,,Java,,,,,,,,,,,
2011,United Kingdom,41310,Student,,< 20,,,,,,CSS,,,JavaScript,,,,,,,Ruby,,,
2011,Germany,41435,Student,,25-29,,,C,C++,,,,Java,,,,,,PHP,,,,,
2011,Middle East,41435,Student,,20-24,,,C,C++,,,,,,,,,,,,,,,
2011,Other Europe,41310,Student,,35-39,,,C,C++,,,,,,,,,,,Python,Ruby,,,
2011,United States of America,41310,Student,,20-24,,,,,C#,CSS,,,,,,,,PHP,Python,,SQL,,
2011,United States of America,41435,Student,,25-29,,,C,,,CSS,,Java,JavaScript,,,,Perl,,,,,,
2011,Other Europe,11,Student,,25-29,,,,,,CSS,,Java,JavaScript,,,,,PHP,Python,,,,
2011,United Kingdom,41310,Student,,20-24,,,,C++,,,,,,,,,,,,,,,
2011,Canada,<2,Student,,20-24,,,,,,,,,,,,,,,,,,,
2011,Middle East,41310,Student,,25-29,,,C,C++,C#,,,Java,,,,,Perl,,,,,,
2011,United States of America,41435,Student,,< 20,,,C,,,,,,JavaScript,,,Objective-C,,,Python,,,,
2011,United States of America,41310,Student,,20-24,,,,,,,,,,,,,,,,,,,
2011,Italy,<2,Student,,20-24,,,,,,,,,,,,,,,,,,,
2011,United States of America,<2,Student,,< 20,,,,,,,,,,,,,,PHP,,,,,
2011,United Kingdom,41310,Student,,20-24,,,,C++,,,,,JavaScript,,,,,PHP,,,,,
2011,Middle East,41310,Student,,20-24,,,,,,,,,,,,,,,,,,,
2011,Other Europe,41435,Student,,20-24,,,,,,,,,,,,,,,,,,,
2011,Germany,11,IT Manager,,35-39,,,,,,,,Java,,,,,,,,,,,
2011,United States of America,11,IT Manager,,40-50,,,,,,,,,,,,,,,,,,,
2011,Russia,41435,IT Manager,,20-24,,,,C++,,CSS,,,,,,,,,,,,,
2011,United Kingdom,41310,IT Manager,,20-24,,,,,C#,CSS,,,JavaScript,,,,,PHP,,,SQL,,
2011,United States of America,41435,Systems Analyst,,25-29,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Systems Analyst,,51-60,,,,,,,,,,,,,,,,,,,
2011,South America,11,Systems Analyst,,25-29,,,C,C++,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,United States of America,11,Systems Analyst,,35-39,,,,,,,,,,,,,,,,,,,
2011,Canada,11,Systems Analyst,,35-39,,,C,,,,,,,,,,,,,,SQL,,
2011,Africa,41310,Systems Analyst,,20-24,,,,,,,,,,,,,,,,,,,
2011,Other Europe,41310,Server Programmer,,25-29,,,C,,,,,Java,,,,,,,,,SQL,,
2011,India,41435,Server Programmer,,25-29,,,,,,,,Java,JavaScript,,,,,,,,SQL,,
2011,Middle East,41310,Server Programmer,,20-24,,,,C++,C#,,,,,,,,,,,,,,
2011,France,11,Server Programmer,,30-34,,,C,C++,C#,CSS,,,JavaScript,,,,,,Python,,,,
2011,United States of America,11,Server Programmer,,40-50,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Server Programmer,,30-34,,,,C++,,,,Java,,,,,,,Python,,,,
2011,Other Europe,41310,Server Programmer,,25-29,,,C,C++,C#,CSS,,,JavaScript,,,,,,Python,,SQL,,
2011,Middle East,41435,Server Programmer,,30-34,,,,,,,,Java,JavaScript,,,,,,,,SQL,,
2011,United Kingdom,41435,Server Programmer,,25-29,,,,,,,,Java,,,,,,,,,SQL,,
2011,Middle East,11,Server Programmer,,51-60,,,C,,C#,,,,,,,,,,Python,,,,
2011,Canada,41310,Server Programmer,,< 20,,,,,,,,,,,,,,PHP,,,SQL,,
2011,Other Europe,11,Server Programmer,,25-29,,,,C++,C#,,,,,,,,Perl,,Python,,,,
2011,Canada,41435,Server Programmer,,30-34,,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2011,Other Europe,11,Server Programmer,,40-50,,,,C++,C#,,,,,,,,,,,,SQL,,
2011,Canada,11,Server Programmer,,35-39,,,C,C++,C#,CSS,,,JavaScript,,,,,,,Ruby,SQL,,
2011,Middle East,11,Server Programmer,,35-39,,,,C++,C#,CSS,,Java,JavaScript,,,,,,,,SQL,,
2011,Germany,11,Server Programmer,,25-29,,,,C++,C#,,,Java,,,,,,,Python,Ruby,SQL,,
2011,India,41310,Server Programmer,,25-29,,,C,,,,,,,,,,Perl,,,,,,
2011,Germany,11,Server Programmer,,30-34,,,,,,,,Java,,,,,,,,,SQL,,
2011,United Kingdom,41435,Server Programmer,,25-29,,,C,C++,,,,Java,,,,,,,Python,,,,
2011,Other Europe,41435,Server Programmer,,30-34,,,,,,,,Java,JavaScript,,,,,,Python,,,,
2011,Australia,11,Server Programmer,,40-50,,,,C++,,,,,,,,,,,Python,,SQL,,
2011,Other Europe,11,Server Programmer,,40-50,,,C,C++,,,,Java,,,,,,,,,SQL,,
2011,Canada,11,Server Programmer,,40-50,,,C,C++,,CSS,,,JavaScript,,,,,,Python,,SQL,,
2011,United States of America,41435,Server Programmer,,25-29,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Server Programmer,,35-39,,,,,,,,Java,,,,,,,Python,,SQL,,
2011,Germany,11,Database Administrator,,40-50,,,,C++,,,,,,,,,,,,,SQL,,
2011,Australia,11,Web Application Developer,,35-39,,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2011,United States of America,11,Web Application Developer,,30-34,,,,,,CSS,,,JavaScript,,,,,PHP,,,SQL,,
2011,France,41435,Web Application Developer,,25-29,,,,,C#,,,,JavaScript,,,,,,,,,,
2011,Other Europe,41310,Web Application Developer,,25-29,,,,,,,,Java,,,,,,,,,,,
2011,United States of America,<2,Web Application Developer,,20-24,,,,C++,,CSS,,,,jQuery,,,,PHP,,,SQL,,
2011,United States of America,41435,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2011,Netherlands,11,Web Application Developer,,40-50,,,,,C#,,,Java,JavaScript,,,,,,,,SQL,,
2011,Other Asia,41310,Web Application Developer,,25-29,,,,,C#,,,,,,,,,,,,,,
2011,United States of America,41310,Web Application Developer,,20-24,,,,,,CSS,,,JavaScript,,,,,PHP,,Ruby,SQL,,
2011,United States of America,11,Web Application Developer,,35-39,,,,,,CSS,,Java,JavaScript,,,,,PHP,Python,,,,
2011,Canada,41310,Web Application Developer,,25-29,,,,,,CSS,,,JavaScript,,,,,PHP,,,,,
2011,United States of America,41435,Web Application Developer,,20-24,,,,C++,C#,CSS,,Java,JavaScript,,,,,PHP,Python,Ruby,SQL,,
2011,Other Europe,41435,Web Application Developer,,20-24,,,,C++,C#,CSS,,Java,,,,,,,,Ruby,,,
2011,Other Europe,41310,Web Application Developer,,20-24,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,Middle East,41310,Web Application Developer,,25-29,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,Australia,11,Web Application Developer,,35-39,,,,,,CSS,,Java,JavaScript,,,,,,,,SQL,,
2011,Africa,11,Web Application Developer,,35-39,,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,
2011,India,41435,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2011,United States of America,41310,Web Application Developer,,25-29,,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2011,United States of America,41310,Web Application Developer,,20-24,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,United States of America,11,Web Application Developer,,40-50,,,,,C#,CSS,,,,,,,,,,,SQL,,
2011,United States of America,11,Web Application Developer,,35-39,,,C,,C#,CSS,,Java,JavaScript,,,,,,Python,Ruby,SQL,,
2011,United States of America,11,Web Application Developer,,25-29,,,,,,CSS,,,JavaScript,,,,,PHP,,,,,
2011,Australasia,41435,Web Application Developer,,30-34,,,,,,CSS,,Java,JavaScript,,,,,,,,,,
2011,United States of America,41310,Web Application Developer,,25-29,,,C,C++,C#,,,Java,,,,,,,Python,,SQL,,
2011,Other Europe,41310,Web Application Developer,,25-29,,,,,C#,,,,,,,,,,,,,,
2011,Other Europe,41435,Web Application Developer,,30-34,,,,C++,C#,CSS,,Java,JavaScript,,,,,PHP,Python,Ruby,SQL,,
2011,United Kingdom,41310,Web Application Developer,,20-24,,,,,,CSS,,,JavaScript,,,,,PHP,Python,Ruby,SQL,,
2011,Other Asia,41310,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2011,United Kingdom,11,Web Application Developer,,20-24,,,,,,CSS,,Java,JavaScript,,,,,PHP,,,,,
2011,United States of America,41435,Web Application Developer,,25-29,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,Germany,11,Web Application Developer,,40-50,,,,,C#,,,,JavaScript,,,,,,,,,,
2011,Russia,41435,Web Application Developer,,20-24,,,,,C#,CSS,,,JavaScript,,,,,PHP,,,SQL,,
2011,Other Europe,11,Web Application Developer,,25-29,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,Germany,11,Web Application Developer,,40-50,,,,,C#,,,Java,,,,,,,,,SQL,,
2011,Australasia,41310,Web Application Developer,,20-24,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,Netherlands,41310,Web Application Developer,,20-24,,,C,C++,,CSS,,Java,JavaScript,,,,,PHP,,,,,
2011,United Kingdom,11,Web Application Developer,,35-39,,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2011,Middle East,41435,Web Application Developer,,35-39,,,,,C#,CSS,,,JavaScript,,,,,PHP,,,SQL,,
2011,Middle East,11,Web Application Developer,,30-34,,,C,C++,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,Other Europe,41310,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2011,United States of America,41310,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Web Application Developer,,40-50,,,,,,CSS,,,JavaScript,,,,Perl,PHP,,Ruby,SQL,,
2011,Australia,41435,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2011,United States of America,41435,Web Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2011,United States of America,41435,Web Application Developer,,30-34,,,,,C#,CSS,,,JavaScript,,,,,,,,,,
2011,United States of America,41310,Web Application Developer,,20-24,,,C,C++,C#,CSS,,,,,,,,,,,SQL,,
2011,Australasia,41435,Web Application Developer,,35-39,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,United States of America,41310,Web Application Developer,,25-29,,,,,C#,,,,,,,,,,,,SQL,,
2011,India,41310,Web Application Developer,,25-29,,,,,,,,,JavaScript,,,,,,Python,,,,
2011,United States of America,11,Web Application Developer,,25-29,,,,,C#,,,Java,JavaScript,,,,Perl,,,,SQL,,
2011,Canada,11,Web Application Developer,,35-39,,,,,C#,,,,,,,,,,,,SQL,,
2011,United Kingdom,41435,Web Application Developer,,30-34,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,United States of America,41310,Web Application Developer,,30-34,,,,,,CSS,,,JavaScript,,,,,PHP,,,SQL,,
2011,India,41310,Web Application Developer,,25-29,,,,,,,,Java,,,,,,,,,,,
2011,United Kingdom,41435,Web Application Developer,,35-39,,,,,,CSS,,Java,JavaScript,,,,,,,Ruby,,,
2011,Germany,11,Web Application Developer,,25-29,,,,,C#,CSS,,,JavaScript,,,,,PHP,,,SQL,,
2011,Germany,11,Web Application Developer,,30-34,,,,,,CSS,,Java,JavaScript,,,,,,,,SQL,,
2011,Netherlands,11,Web Application Developer,,35-39,,,,,C#,,,,,,,,,,,,SQL,,
2011,Other Europe,41435,Web Application Developer,,25-29,,,,,C#,CSS,,Java,JavaScript,,,,,,,,SQL,,
2011,Middle East,41435,Web Application Developer,,25-29,,,,,C#,,,,JavaScript,,,,,,,,,,
2011,United States of America,41435,Web Application Developer,,< 20,,,C,,C#,CSS,,Java,JavaScript,,,,,PHP,Python,,,,
2011,Australia,11,Web Application Developer,,40-50,,,C,C++,,CSS,,Java,JavaScript,,,,,PHP,,,SQL,,
2011,Australia,41435,Web Application Developer,,30-34,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,Australasia,41310,Web Application Developer,,25-29,,,,,C#,,,,,,,,,,,,SQL,,
2011,Australia,11,Web Application Developer,,40-50,,,C,C++,,CSS,,Java,JavaScript,,,,Perl,,,,SQL,,
2011,Australia,41435,Web Application Developer,,30-34,,,,,C#,CSS,,Java,JavaScript,,,,,,,,SQL,,
2011,Australia,41310,Web Application Developer,,40-50,,,,,C#,CSS,,,,,,,,,,,SQL,,
2011,Australia,41435,Web Application Developer,,25-29,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,United States of America,41310,Web Application Developer,,20-24,,,,,C#,CSS,,Java,JavaScript,,,,,PHP,,,SQL,,
2011,United States of America,11,Web Application Developer,,40-50,,,,,,,,,,,,,,,,,,,
2011,United States of America,41435,Web Application Developer,,35-39,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Web Application Developer,,35-39,,,,,C#,CSS,,,JavaScript,,,,,,,Ruby,SQL,,
2011,Other Europe,11,Web Application Developer,,35-39,,,,,C#,CSS,,,JavaScript,,,,,,,,SQL,,
2011,United Kingdom,11,Web Application Developer,,35-39,,,,,,,,,,,,,,,,,,,
2011,Other Europe,41435,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2011,United States of America,11,Web Application Developer,,30-34,,,,,C#,CSS,,,JavaScript,,,,,PHP,,,SQL,,
2011,United States of America,41435,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
