Year,Id_Country,Id_Experience,Id_Ocupation,Id_Salary,Id_Age,Id_Gender,AngularJS,C,CPlusPlus,CSharp,CSS,HTML5,Java,JavaScript,jQuery,Nodejs,ObjectiveC,Perl,PHP,Python,Ruby,SQL,SQL_Server,TypeScript
2017,Lithuania,14 to 15 years,Web developer; Database administrator; DevOps specialist,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Malaysia,2 to 3 years,NA,NA,,Male,,,C++,,,,,JavaScript,,,,,,Python,,,,
2017,India,1 to 2 years,Mobile developer,NA,,Male,,,,,,,,,,,Objective-C,,,,,,,
2017,Switzerland,14 to 15 years,Other,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Indonesia,14 to 15 years,Mobile developer,11667.040610276,,Male,,,,,,,,,,,,,,,,,,
2017,Hungary,2 to 3 years,Web developer,NA,,NA,,,,C#,,,,JavaScript,,,,,,,,,,
2017,Canada,7 to 8 years,Web developer; Machine learning specialist; Systems administrator,45454.5454545455,,Male,,C,,C#,,,,JavaScript,,,,,PHP,Python,,,,
2017,United States,20 or more years,NA,NA,,Male,,,C++,,,,,,,,,,,,,,,
2017,Germany,20 or more years,Web developer; Mobile developer; Desktop applications developer,64516.1290322581,,Male,,,C++,,,,,JavaScript,,,,,,Python,,SQL,,
2017,United States,14 to 15 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,Hungary,3 to 4 years,Web developer; Mobile developer,NA,,Male,,,,,,,,,,,,,,Python,,SQL,,
2017,Lithuania,10 to 11 years,Web developer,38709.6774193548,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,France,3 to 4 years,NA,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,Egypt,6 to 7 years,Web developer; Developer with a statistics or mathematics background; Database administrator,NA,,Female,,,,,,,,JavaScript,,,,,,,,,,
2017,Switzerland,1 to 2 years,NA,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Estonia,6 to 7 years,Web developer; Database administrator; Systems administrator; Quality assurance engineer,1612.90322580645,,Male,,,,,,,,JavaScript,,,,,PHP,Python,Ruby,SQL,,TypeScript
2017,Romania,Less than a year,NA,NA,,NA,,,C++,,,,,JavaScript,,,,,,Python,,SQL,,
2017,France,2 to 3 years,NA,NA,,NA,,,,C#,,,,,,,,,,,,,,
2017,United States,8 to 9 years,Web developer,NA,,Male,,,,,,,,,,,,,,,,,,
2017,Switzerland,11 to 12 years,Embedded applications/devices developer; Developer with a statistics or mathematics background,NA,,Male,,,C++,,,,,,,,,,,Python,,SQL,,
2017,United Kingdom,2 to 3 years,Developer with a statistics or mathematics background,42750,,Male,,,,,,,,,,,,,,Python,,,,
2017,Australia,20 or more years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Cuba,3 to 4 years,NA,NA,,Male,,,C++,C#,,,,,,,,,,,,,,
2017,United States,1 to 2 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,Germany,8 to 9 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Nepal,2 to 3 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,Hungary,5 to 6 years,NA,NA,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Switzerland,20 or more years,Mobile developer; Embedded applications/devices developer; Graphics programming; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Desktop applications developer,NA,,NA,,C,C++,C#,,,,,,,,,,Python,,,,
2017,Czech Republic,17 to 18 years,Web developer; Database administrator,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,India,5 to 6 years,Web developer; Developer with a statistics or mathematics background,NA,,NA,,,,C#,,,,,,,,,,,,,,
2017,Italy,17 to 18 years,Web developer; Database administrator,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,Finland,5 to 6 years,Mobile developer,58064.5161290323,,Male,,,,C#,,,,,,,,,,Python,,,,
2017,Canada,9 to 10 years,NA,NA,,Male,,C,C++,,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,Germany,9 to 10 years,Desktop applications developer,54301.0752688172,,Male,,,,,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,14 to 15 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Australia,20 or more years,Web developer; DevOps specialist,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,United States,12 to 13 years,Web developer; Desktop applications developer,105e3,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Canada,20 or more years,Other,69696.9696969697,,Male,,,C++,C#,,,,JavaScript,,,,,,Python,,SQL,,
2017,Colombia,20 or more years,Web developer; Mobile developer; Systems administrator; DevOps specialist,NA,,Male,,,,,,,,JavaScript,,,Objective-C,,,,,,,
2017,Germany,8 to 9 years,Web developer,67741.935483871,,NA,,,,,,,,JavaScript,,,,,,,,SQL,,
2017,Spain,15 to 16 years,Web developer; Data scientist; Systems administrator,19354.8387096774,,Male,,,,,,,,,,,,,PHP,,,,,
2017,United Kingdom,20 or more years,Desktop applications developer,45e3,,Female,,,,C#,,,,,,,,,,,,SQL,,
2017,Thailand,20 or more years,NA,NA,,Male,,,,,,,,,,,,,,,,,,
2017,Uruguay,11 to 12 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,,,,,Ruby,SQL,,
2017,Iran,7 to 8 years,Developer with a statistics or mathematics background,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,5 to 6 years,Embedded applications/devices developer,NA,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,Spain,20 or more years,Mobile developer; Desktop applications developer,29032.2580645161,,Male,,,C++,,,,,,,,,,,,,,,
2017,United States,20 or more years,Web developer; Other,NA,,Female,,C,,,,,,JavaScript,,,,,,,Ruby,SQL,,
2017,United Kingdom,15 to 16 years,Web developer; Other,7e4,,Male,,,,,,,,JavaScript,,,,,PHP,,Ruby,SQL,,
2017,Iran,15 to 16 years,NA,NA,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,United Kingdom,1 to 2 years,NA,NA,,Male,,C,C++,C#,,,,,,,,,,Python,,,,
2017,Germany,3 to 4 years,Web developer; Mobile developer; Desktop applications developer,38709.6774193548,,Male,,C,C++,,,,,JavaScript,,,,,PHP,,Ruby,SQL,,
2017,Peru,6 to 7 years,NA,NA,,NA,,,C++,,,,,JavaScript,,,,,,Python,,SQL,,TypeScript
2017,United States,10 to 11 years,Other,122e3,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Zambia,4 to 5 years,NA,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,United States,20 or more years,Other,NA,,Female,,,C++,C#,,,,JavaScript,,,,,,Python,,SQL,,
2017,India,5 to 6 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Singapore,14 to 15 years,Web developer,33566.4335664336,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United States,7 to 8 years,Web developer,132e3,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Israel,3 to 4 years,Web developer; Graphics programming; Graphic designer; Desktop applications developer,27816.7115902965,,Male,,,C++,C#,,,,JavaScript,,,Objective-C,,,Python,,SQL,,
2017,Austria,12 to 13 years,Web developer; Mobile developer; Desktop applications developer; Database administrator,64516.1290322581,,Male,,,,,,,,,,,,,,,,SQL,,
2017,France,14 to 15 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Turkey,3 to 4 years,Web developer; DevOps specialist,964.187327823691,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Jordan,4 to 5 years,Mobile developer; Desktop applications developer,NA,,Male,,,C++,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United States,8 to 9 years,Web developer,NA,,Female,,,,,,,,JavaScript,,,Objective-C,,,Python,,,,
2017,United Kingdom,20 or more years,Web developer,NA,,Male,,,,,,,,,,,,,,,Ruby,SQL,,
2017,Sri Lanka,12 to 13 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,Objective-C,,PHP,,,SQL,,
2017,United Kingdom,11 to 12 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,20 or more years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United States,20 or more years,NA,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Sweden,19 to 20 years,Web developer; Other,62217.1945701357,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,India,9 to 10 years,Web developer,4404.63955366319,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,Hong Kong,7 to 8 years,Web developer; Database administrator,NA,,Male,,,,C#,,,,,,,,,,,,,,
2017,Germany,2 to 3 years,NA,NA,,Male,,,,C#,,,,,,,,,,,,,,
2017,Canada,16 to 17 years,Web developer; Database administrator; Systems administrator,75757.5757575758,,Male,,,,,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,United Kingdom,20 or more years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,United States,17 to 18 years,NA,NA,,Male,,,,,,,,,,,,,,,Ruby,,,
2017,France,4 to 5 years,Web developer; Mobile developer; Desktop applications developer,NA,,Male,,C,C++,,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,United Kingdom,14 to 15 years,Desktop applications developer,NA,,Male,,,,C#,,,,,,,,,,,,,,
2017,United States,7 to 8 years,Data scientist,40500,,Female,,,,,,,,,,,,,,,,SQL,,
2017,United States,3 to 4 years,NA,NA,,Male,,,C++,,,,,,,,,,,,,,,
2017,Canada,9 to 10 years,Web developer; Mobile developer; Embedded applications/devices developer; Desktop applications developer,51893.9393939394,,Male,,,,C#,,,,JavaScript,,,,,,Python,,SQL,,
2017,United States,3 to 4 years,NA,NA,,Male,,,C++,,,,,JavaScript,,,,,PHP,,,,,
2017,Germany,20 or more years,Embedded applications/devices developer; Data scientist; Desktop applications developer; Database administrator; Systems administrator,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Belgium,20 or more years,Web developer,47849.4623655914,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,India,4 to 5 years,Mobile developer; Desktop applications developer,NA,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,Hungary,2 to 3 years,NA,NA,,Other,,,,,,,,JavaScript,,,,,,,,,,
2017,Switzerland,16 to 17 years,Web developer; Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,TypeScript
2017,Spain,20 or more years,Other,NA,,Female,,,C++,,,,,,,,,,PHP,Python,,,,
2017,United States,2 to 3 years,NA,NA,,Female,,,,,,,,,,,,,,,,,,
2017,Belgium,5 to 6 years,NA,NA,,Male,,,,C#,,,,,,,,,PHP,Python,Ruby,,,
2017,Spain,9 to 10 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,United Kingdom,13 to 14 years,Web developer; Developer with a statistics or mathematics background,56625,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,India,2 to 3 years,NA,NA,,Male,,C,C++,C#,,,,,,,,,PHP,Python,,SQL,,
2017,United States,2 to 3 years,NA,NA,,Male,,,C++,,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,United States,1 to 2 years,NA,NA,,Male,,,,,,,,,,,,,,Python,,SQL,,
2017,United States,20 or more years,Web developer; Desktop applications developer,8e4,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,Finland,20 or more years,Other,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,Israel,2 to 3 years,Web developer,4e4,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Poland,15 to 16 years,Mobile developer; Desktop applications developer,1679.01234567901,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,Canada,1 to 2 years,Web developer,49242.4242424242,,Male,,,,,,,,JavaScript,,,,,,,Ruby,,,
2017,Poland,9 to 10 years,Web developer; DevOps specialist,NA,,Male,,C,,,,,,JavaScript,,,,,,Python,,,,
2017,Portugal,5 to 6 years,NA,NA,,Male,,C,C++,,,,,JavaScript,,,,,,Python,,SQL,,
2017,United States,4 to 5 years,Web developer; Developer with a statistics or mathematics background; Database administrator; Systems administrator; DevOps specialist; Quality assurance engineer,114e3,,Male,,C,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Czech Republic,10 to 11 years,Web developer; Embedded applications/devices developer,9397.02427564605,,Male,,C,,,,,,JavaScript,,,,,,,Ruby,,,
2017,Serbia,2 to 3 years,Web developer; Graphic designer,NA,,Female,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Germany,13 to 14 years,Web developer; Desktop applications developer,NA,,Male,,C,,,,,,,,,,,,,,SQL,,
2017,United Kingdom,9 to 10 years,NA,NA,,Male,,C,,,,,,,,,,,,Python,,,,
2017,United Kingdom,10 to 11 years,Web developer; Mobile developer; Desktop applications developer; Database administrator; Systems administrator,46250,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,Tunisia,5 to 6 years,NA,NA,,Male,,,C++,,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,Germany,20 or more years,Graphics programming; Developer with a statistics or mathematics background; Desktop applications developer,NA,,Male,,,,,,,,,,,,,,,,,,
2017,United Kingdom,16 to 17 years,Other,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,Italy,1 to 2 years,Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Canada,20 or more years,Web developer; Desktop applications developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Poland,10 to 11 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,Perl,,,,,,TypeScript
2017,France,20 or more years,NA,NA,,Transgender,,C,,,,,,,,,,,,,,,,
2017,United States,2 to 3 years,NA,NA,,Male,,C,C++,,,,,,,,,,,,,,,
2017,Finland,15 to 16 years,Mobile developer; Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,,,
2017,United Kingdom,7 to 8 years,Mobile developer,41250,,Male,,,,,,,,,,,Objective-C,,,,,,,
2017,United States,20 or more years,Developer with a statistics or mathematics background; Desktop applications developer; Quality assurance engineer,115e3,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,I prefer not to say,4 to 5 years,NA,NA,,NA,,,C++,,,,,,,,,,,,,,,
2017,United States,7 to 8 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,India,15 to 16 years,NA,NA,,Male,,C,,,,,,,,,,,,,,SQL,,
2017,Austria,13 to 14 years,Web developer,NA,,Male,,,,,,,,,,,,,,,Ruby,,,
2017,Germany,19 to 20 years,Other,NA,,Male,,,,C#,,,,JavaScript,,,,,,Python,,SQL,,
2017,United Kingdom,20 or more years,Other,1e5,,NA,,C,,,,,,,,,,Perl,,,,,,
2017,India,5 to 6 years,Mobile developer,NA,,Male,,,,C#,,,,,,,Objective-C,,,,,,,
2017,Kenya,1 to 2 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Hungary,10 to 11 years,Web developer,23569.2434606263,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Germany,20 or more years,Web developer; Desktop applications developer; DevOps specialist,76344.0860215054,,Male,,,,,,,,,,,,,,,,,,
2017,Iran,20 or more years,Web developer; Desktop applications developer; Systems administrator,NA,,Male,,C,C++,C#,,,,JavaScript,,,Objective-C,Perl,PHP,Python,,SQL,,
2017,United States,14 to 15 years,Mobile developer; Embedded applications/devices developer,NA,,Male,,C,C++,,,,,,,,Objective-C,,,Python,,,,
2017,India,4 to 5 years,Web developer,NA,,Male,,C,C++,,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,United Kingdom,NA,NA,NA,,Male,,,,,,,,,,,,,,,,,,
2017,France,20 or more years,Other,43010.752688172,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Bulgaria,5 to 6 years,Web developer; DevOps specialist,NA,,Male,,,,,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,Germany,7 to 8 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,France,2 to 3 years,Web developer,NA,,NA,,,,,,,,JavaScript,,,,,,Python,,,,
2017,United States,20 or more years,Mobile developer; Desktop applications developer,104e3,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United States,20 or more years,Web developer; Mobile developer; Data scientist; Desktop applications developer; Database administrator; Systems administrator; DevOps specialist,NA,,Male,,C,C++,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,20 or more years,Web developer; Data scientist; Database administrator; Other,NA,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Brazil,1 to 2 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Germany,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Italy,17 to 18 years,Web developer; Mobile developer; Graphics programming; Desktop applications developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,11 to 12 years,Web developer; Mobile developer; Data scientist; Database administrator; DevOps specialist,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United States,5 to 6 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Belarus,6 to 7 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,France,20 or more years,Web developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,India,9 to 10 years,Web developer; Mobile developer; Desktop applications developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,15 to 16 years,Web developer; Database administrator; Systems administrator; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,20 or more years,Other,11e4,,NA,,,,C#,,,,,,,,,,,,SQL,,
2017,Japan,20 or more years,Other,NA,,NA,,C,,C#,,,,,,,,,,Python,,,,
2017,South Africa,5 to 6 years,Web developer; Database administrator,2301.41054194506,,Male,,C,,C#,,,,JavaScript,,,,,,Python,,,,TypeScript
2017,United States,20 or more years,Database administrator,6e4,,NA,,,,,,,,,,,,,,,,,,
2017,United Kingdom,6 to 7 years,Web developer; Data scientist; Systems administrator; DevOps specialist,41250,,Male,,C,C++,C#,,,,,,,,,,,,,,
2017,Germany,10 to 11 years,Web developer,37500,,NA,,,,,,,,,,,,,,,,,,
2017,United States,15 to 16 years,Web developer; Data scientist; Graphic designer; Desktop applications developer; Database administrator; Systems administrator,NA,,Female,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Canada,19 to 20 years,Other,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Indonesia,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Italy,4 to 5 years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,7 to 8 years,Web developer; Database administrator,NA,,NA,,,,,,,,,,,,,,,,,,
