Year,Id_Country,Id_Experience,Id_Ocupation,Id_Salary,Id_Age,Id_Gender,AngularJS,C,CPlusPlus,CSharp,CSS,HTML5,Java,JavaScript,jQuery,Nodejs,ObjectiveC,Perl,PHP,Python,Ruby,SQL,SQL_Server,TypeScript
2017,Canada,20 or more years,Web developer; Desktop applications developer; Database administrator; Systems administrator,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,Canada,5 to 6 years,Embedded applications/devices developer; Developer with a statistics or mathematics background; Data scientist,36363.6363636364,,Male,,,C++,C#,,,,JavaScript,,,,,,,,,,
2017,United Kingdom,12 to 13 years,Web developer; Desktop applications developer,NA,,Male,,,,C#,,,,,,,,,,Python,,SQL,,
2017,Swaziland,6 to 7 years,NA,NA,,Male,,C,C++,C#,,,,JavaScript,,,,Perl,PHP,Python,Ruby,SQL,,TypeScript
2017,United States,5 to 6 years,Desktop applications developer,8e4,,Male,,,,C#,,,,,,,,,,,,,,
2017,Russian Federation,14 to 15 years,NA,NA,,Female,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,16 to 17 years,Web developer; Desktop applications developer; Other,NA,,Male; Other,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,20 or more years,Mobile developer; Desktop applications developer; Database administrator,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,United States,18 to 19 years,Web developer; Mobile developer,66114,,Female,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,20 or more years,Machine learning specialist; Data scientist; Other,15e4,,Male,,,C++,,,,,,,,Objective-C,,,Python,,,,
2017,United States,4 to 5 years,Data scientist; Desktop applications developer,4e4,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,United States,8 to 9 years,Web developer; Machine learning specialist; Developer with a statistics or mathematics background,132e3,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,TypeScript
2017,Germany,20 or more years,Embedded applications/devices developer; Desktop applications developer,NA,,Male,,C,C++,C#,,,,,,,,,,Python,,SQL,,
2017,Brazil,16 to 17 years,Web developer; Desktop applications developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Sweden,6 to 7 years,Web developer; Data scientist; Systems administrator,NA,,Male,,C,,C#,,,,JavaScript,,,,,,,,,,
2017,Ireland,5 to 6 years,Web developer,53763.4408602151,,Male,,,,C#,,,,JavaScript,,,,,PHP,Python,Ruby,SQL,,TypeScript
2017,United Kingdom,17 to 18 years,Embedded applications/devices developer; Desktop applications developer,NA,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,Germany,9 to 10 years,NA,NA,,Male,,,C++,C#,,,,JavaScript,,,Objective-C,,PHP,Python,,SQL,,
2017,United States,20 or more years,Graphics programming; Desktop applications developer,15e4,,Male,,,C++,,,,,,,,,,,,,,,
2017,Germany,5 to 6 years,Web developer; Mobile developer; Desktop applications developer; Database administrator,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,Canada,11 to 12 years,NA,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,France,13 to 14 years,Web developer; Mobile developer; Other,66666.6666666667,,Male,,,,,,,,JavaScript,,,,,PHP,Python,,SQL,,TypeScript
2017,Mexico,9 to 10 years,NA,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Sweden,19 to 20 years,NA,NA,,Male; Gender non-conforming,,,,,,,,,,,,,,,,,,
2017,United States,1 to 2 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Canada,8 to 9 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United States,9 to 10 years,Web developer,8e4,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,United Kingdom,9 to 10 years,Developer with a statistics or mathematics background; Desktop applications developer,NA,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,Canada,19 to 20 years,Web developer; Desktop applications developer,61818.1818181818,,Male,,,,,,,,,,,,,,,,,,
2017,Hungary,7 to 8 years,NA,NA,,Male,,,,,,,,,,,,,,,,,,
2017,Sweden,12 to 13 years,Web developer,53763.4408602151,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,Sri Lanka,4 to 5 years,Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,United States,4 to 5 years,Web developer,NA,,Male,,,C++,C#,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,Germany,15 to 16 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,,,TypeScript
2017,Australia,20 or more years,Web developer; Data scientist; Desktop applications developer; DevOps specialist,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United States,4 to 5 years,Web developer; Mobile developer; Graphic designer; Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,,,TypeScript
2017,Bosnia-Herzegovina,7 to 8 years,Web developer; Mobile developer; Graphic designer,NA,,Female,,,,,,,,JavaScript,,,,,PHP,,,,,TypeScript
2017,Malta,7 to 8 years,Web developer; Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,,,TypeScript
2017,United States,20 or more years,Embedded applications/devices developer,NA,,Male,,C,,,,,,,,,,,,Python,,,,
2017,Mexico,5 to 6 years,Web developer; Mobile developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Romania,15 to 16 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Romania,20 or more years,Other,NA,,Male,,C,C++,,,,,JavaScript,,,,Perl,,,,,,
2017,United States,6 to 7 years,Web developer,68e3,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,United States,6 to 7 years,Web developer; Mobile developer,12e4,,Male; Other,,,,,,,,,,,Objective-C,,,,,,,
2017,Sri Lanka,14 to 15 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,13 to 14 years,Web developer,38800,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,France,10 to 11 years,Web developer,32258.064516129,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United States,3 to 4 years,NA,NA,,Male,,,,,,,,,,,,,,,,,,
2017,United States,2 to 3 years,NA,NA,,Male,,,,,,,,,,,,,,,Ruby,,,
2017,United States,18 to 19 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Poland,3 to 4 years,Other,1481.48148148148,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,New Zealand,20 or more years,Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,Python,,SQL,,
2017,Germany,1 to 2 years,Web developer; Mobile developer; Desktop applications developer,43010.752688172,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,Costa Rica,5 to 6 years,NA,NA,,Male,,,,,,,,,,,,,,,,,,
2017,United States,11 to 12 years,Embedded applications/devices developer,NA,,Female; Gender non-conforming,,C,,,,,,,,,,,,Python,,,,
2017,Switzerland,20 or more years,Embedded applications/devices developer,95e3,,Male,,C,C++,,,,,,,,,,,Python,,,,
2017,Malaysia,2 to 3 years,Web developer; Mobile developer; Desktop applications developer,7623.31838565022,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,5 to 6 years,Web developer; Systems administrator,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Italy,20 or more years,Web developer; Mobile developer; Embedded applications/devices developer; Desktop applications developer,NA,,Male; Other,,,,C#,,,,JavaScript,,,Objective-C,,,,,SQL,,
2017,United States,20 or more years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,10 to 11 years,Web developer,4e4,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Belgium,6 to 7 years,Web developer; Other,38709.6774193548,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,16 to 17 years,Data scientist; Desktop applications developer; Database administrator; Other,7e4,,Male,,C,,C#,,,,JavaScript,,,Objective-C,,PHP,Python,,SQL,,
2017,France,11 to 12 years,NA,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Israel,2 to 3 years,Mobile developer,48e3,,Male,,,C++,,,,,,,,,,,,,SQL,,
2017,Romania,2 to 3 years,Web developer; Mobile developer; Desktop applications developer,NA,,Male,,,C++,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United Kingdom,7 to 8 years,Desktop applications developer,33750,,Male,,,,C#,,,,,,,,,,Python,,SQL,,
2017,Poland,4 to 5 years,Web developer,23703.7037037037,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,India,8 to 9 years,Web developer,22023.197768316,,Male,,C,,,,,,JavaScript,,,,,,,,,,
2017,United Kingdom,20 or more years,Desktop applications developer,34262.5,,Female,,,,C#,,,,,,,,,,,,SQL,,
2017,Italy,15 to 16 years,Web developer; Quality assurance engineer,NA,,Male,,,,,,,,,,,,,,,,,,
2017,United States,6 to 7 years,NA,NA,,Male,,C,,,,,,JavaScript,,,,,,Python,Ruby,,,
2017,United States,20 or more years,Web developer; Developer with a statistics or mathematics background; Quality assurance engineer,51e3,,Male,,,,,,,,,,,,,,,,,,
2017,Germany,2 to 3 years,NA,NA,,Male,,,,,,,,,,,,,PHP,,,SQL,,
2017,Canada,18 to 19 years,Mobile developer; Desktop applications developer; DevOps specialist,60606.0606060606,,Male,,,,C#,,,,JavaScript,,,,,,,Ruby,SQL,,
2017,United States,10 to 11 years,Web developer,NA,,NA,,,,,,,,JavaScript,,,,Perl,,,,,,
2017,United States,14 to 15 years,Web developer,9e4,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,Germany,3 to 4 years,NA,NA,,Male,,,C++,,,,,,,,,,,,,,,
2017,United States,3 to 4 years,Mobile developer; Embedded applications/devices developer; Desktop applications developer,68040,,Male,,C,C++,,,,,JavaScript,,,,,,Python,,,,
2017,United States,3 to 4 years,Mobile developer,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Hungary,13 to 14 years,Embedded applications/devices developer; Desktop applications developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,Morocco,6 to 7 years,Web developer; Desktop applications developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,Ruby,SQL,,
2017,United Kingdom,11 to 12 years,Web developer,43750,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Switzerland,3 to 4 years,NA,NA,,Male,,C,C++,,,,,,,,,,,,,,,
2017,United Kingdom,11 to 12 years,Developer with a statistics or mathematics background,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,9 to 10 years,Web developer,85e3,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Norway,5 to 6 years,Web developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,Python,,,,
2017,Indonesia,8 to 9 years,NA,NA,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United Kingdom,10 to 11 years,Other,NA,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,Germany,16 to 17 years,Web developer; Desktop applications developer; DevOps specialist,62365.5913978495,,Male,,C,,C#,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Croatia,1 to 2 years,NA,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Croatia,20 or more years,Mobile developer; Embedded applications/devices developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Malta,12 to 13 years,Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Database administrator; Systems administrator; DevOps specialist,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Switzerland,5 to 6 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,,,
2017,Sweden,8 to 9 years,NA,NA,,NA,,C,,,,,,,,,,,,,,SQL,,
2017,Brazil,6 to 7 years,NA,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,United States,20 or more years,NA,NA,,NA,,,,,,,,,,,,,,,,,,
2017,United States,4 to 5 years,DevOps specialist,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Malaysia,8 to 9 years,Web developer; Mobile developer; Systems administrator,NA,,Male,,,,,,,,JavaScript,,,,,,,Ruby,,,
2017,United States,20 or more years,Web developer,145e3,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,,,
2017,Austria,4 to 5 years,Mobile developer; Desktop applications developer,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,United Kingdom,4 to 5 years,NA,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Argentina,14 to 15 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Slovenia,11 to 12 years,Web developer; Mobile developer; Desktop applications developer,19354.8387096774,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Brazil,12 to 13 years,Web developer; Mobile developer; Embedded applications/devices developer; Desktop applications developer,30573.2484076433,,Male,,,,C#,,,,,,,,,,Python,,,,
2017,South Africa,14 to 15 years,Web developer; Other,NA,,Male,,,C++,C#,,,,JavaScript,,,,,,,,,,
2017,France,20 or more years,Embedded applications/devices developer; Desktop applications developer,32258.064516129,,Male,,C,C++,,,,,,,,,,,,,,,
2017,Austria,2 to 3 years,NA,NA,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,Germany,4 to 5 years,Web developer,43010.752688172,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,United States,20 or more years,Web developer; DevOps specialist; Other,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,Netherlands,20 or more years,Embedded applications/devices developer; Desktop applications developer; Systems administrator; Other,NA,,Male,,,,,,,,,,,,Perl,,,Ruby,,,
2017,United Kingdom,7 to 8 years,Web developer; DevOps specialist,NA,,Male; Other,,,,,,,,JavaScript,,,,,,,Ruby,,,
2017,United States,15 to 16 years,Desktop applications developer,65e3,,Male,,,C++,C#,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,Canada,14 to 15 years,Web developer,64393.9393939394,,Female,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,8 to 9 years,Web developer; Desktop applications developer; Other,75e3,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,United States,9 to 10 years,Desktop applications developer; Database administrator,NA,,Female,,,,,,,,,,,,,,,Ruby,SQL,,
2017,Germany,20 or more years,Developer with a statistics or mathematics background; Data scientist; Desktop applications developer,77419.3548387097,,Male,,,,C#,,,,JavaScript,,,,,PHP,,,SQL,,TypeScript
2017,Germany,11 to 12 years,Embedded applications/devices developer,64516.1290322581,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,United Kingdom,18 to 19 years,Web developer; Data scientist,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Romania,16 to 17 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,United States,20 or more years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,SQL,,
2017,India,8 to 9 years,Web developer,8192.62956981354,,Male,,,,,,,,,,,,,,,Ruby,SQL,,
2017,United Kingdom,13 to 14 years,Developer with a statistics or mathematics background,NA,,NA,,,,,,,,,,,,,,,,SQL,,
2017,France,5 to 6 years,Mobile developer; Embedded applications/devices developer; Desktop applications developer,34193.5483870968,,Male,,C,C++,,,,,,,,,,PHP,,,SQL,,
2017,United States,12 to 13 years,Web developer; Data scientist; Database administrator,85e3,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,TypeScript
2017,India,6 to 7 years,Web developer; Desktop applications developer,NA,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,United States,14 to 15 years,Web developer,8e4,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Poland,15 to 16 years,Web developer,37037.037037037,,Male,,,,C#,,,,,,,,,,,,SQL,,
2017,India,7 to 8 years,Database administrator; Systems administrator,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,India,12 to 13 years,Web developer; Embedded applications/devices developer; Desktop applications developer,NA,,Male,,C,,,,,,JavaScript,,,,Perl,,,,,,
2017,United States,8 to 9 years,Web developer,65e3,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Canada,20 or more years,Web developer; Graphic designer,47727.2727272727,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Netherlands,12 to 13 years,Web developer,58064.5161290323,,Male,,,,,,,,JavaScript,,,,,,Python,Ruby,SQL,,TypeScript
2017,United States,20 or more years,Web developer; Desktop applications developer; Other,NA,,Male,,C,C++,C#,,,,JavaScript,,,,,,,,,,
2017,Croatia,9 to 10 years,Other,NA,,Other,,,C++,,,,,,,,,,,Python,,,,
2017,Argentina,20 or more years,Web developer; Desktop applications developer,53855.9592096877,,Male,,,,,,,,,,,,,,,,,,
2017,Germany,20 or more years,Web developer; Desktop applications developer,NA,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,United States,20 or more years,Web developer; Desktop applications developer,13e4,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Czech Republic,10 to 11 years,NA,NA,,Male,,,,,,,,,,,,,,Python,,SQL,,
2017,Netherlands,9 to 10 years,Web developer; Machine learning specialist; Developer with a statistics or mathematics background,47311.8279569892,,Male,,,,,,,,JavaScript,,,,,,Python,,,,
2017,Italy,4 to 5 years,Web developer; Graphics programming; Graphic designer,NA,,NA,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Romania,9 to 10 years,NA,NA,,Male,,,C++,,,,,,,,,,,,,,,
2017,United Kingdom,20 or more years,Web developer; Desktop applications developer,73750,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,India,7 to 8 years,Web developer; Mobile developer,17618.5582146528,,Male,,,,,,,,JavaScript,,,,,,,,SQL,,
2017,Pakistan,5 to 6 years,Web developer; Desktop applications developer,4580.15267175573,,Male,,,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Germany,6 to 7 years,Embedded applications/devices developer; Desktop applications developer,NA,,Male,,C,C++,C#,,,,JavaScript,,,,,,,,,,
2017,United States,2 to 3 years,Web developer,1e5,,NA,,,,,,,,JavaScript,,,,,,,Ruby,,,
2017,Russian Federation,20 or more years,NA,NA,,Male,,C,,,,,,,,,,,,,,SQL,,
2017,Canada,15 to 16 years,Graphics programming; Desktop applications developer,37878.7878787879,,Male,,,C++,,,,,,,,,,,Python,,,,
2017,Netherlands,12 to 13 years,Web developer,40860.2150537634,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,Canada,20 or more years,NA,NA,,Male,,,,,,,,,,,,,,,,,,
2017,China,15 to 16 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,China,11 to 12 years,Web developer; Graphics programming; Developer with a statistics or mathematics background,NA,,Male,,C,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,United States,9 to 10 years,Web developer; Mobile developer,NA,,Male,,,,,,,,JavaScript,,,Objective-C,,,,,,,TypeScript
2017,Germany,20 or more years,Web developer; Graphics programming; Desktop applications developer,NA,,Male,,,C++,C#,,,,JavaScript,,,,,PHP,,,,,
2017,United States,10 to 11 years,Web developer; Embedded applications/devices developer,98e3,,Male,,C,,,,,,,,,,,,Python,Ruby,,,
2017,Mexico,14 to 15 years,Web developer,23923.4449760766,,Male,,C,,C#,,,,JavaScript,,,,,,,,SQL,,
2017,Sweden,6 to 7 years,Mobile developer; Desktop applications developer,NA,,Male,,C,C++,C#,,,,,,,,,,Python,,,,
2017,United States,3 to 4 years,Web developer; Mobile developer; Desktop applications developer,57e3,,Male,,,,,,,,,,,,,PHP,,,SQL,,
2017,Romania,11 to 12 years,Web developer,25e3,,Male,,,,,,,,JavaScript,,,,,PHP,,,,,
2017,Czech Republic,11 to 12 years,NA,NA,,Male,,,,,,,,,,,,Perl,,,,,,
2017,Croatia,2 to 3 years,Web developer; Embedded applications/devices developer; Desktop applications developer,NA,,Male,,,C++,C#,,,,JavaScript,,,,,,Python,Ruby,SQL,,
2017,Italy,8 to 9 years,NA,NA,,Male,,,,C#,,,,JavaScript,,,,,,Python,,SQL,,
2017,Canada,10 to 11 years,Desktop applications developer,NA,,Male,,,C++,C#,,,,,,,,,,,,,,
2017,Canada,4 to 5 years,Web developer,NA,,Female,,,,,,,,JavaScript,,,,,,,,SQL,,
2017,United States,11 to 12 years,Web developer,8e4,,Male,,,,,,,,JavaScript,,,,,,,,,,
2017,Germany,14 to 15 years,Web developer; Desktop applications developer,46774.1935483871,,Male,,,C++,,,,,JavaScript,,,,,,Python,,SQL,,
2017,United States,20 or more years,Desktop applications developer,NA,,Female,,,,C#,,,,,,,,,,,,,,
2017,Bangladesh,4 to 5 years,Web developer,5261.83913806064,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United States,5 to 6 years,NA,NA,,Male,,,C++,C#,,,,JavaScript,,,,,,,,,,TypeScript
2017,Portugal,20 or more years,Web developer,23655.9139784946,,Male,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United Kingdom,12 to 13 years,Web developer,NA,,Male,,,,,,,,JavaScript,,,,,PHP,,Ruby,,,
2017,United Kingdom,11 to 12 years,Mobile developer,53750,,Male,,,,C#,,,,,,,,,,Python,,,,
2017,Czech Republic,8 to 9 years,Web developer,NA,,Male,,C,C++,C#,,,,,,,,,,Python,,,,
2017,Belgium,5 to 6 years,DevOps specialist; Quality assurance engineer,NA,,Male,,,,,,,,,,,,,,,,SQL,,
2017,France,3 to 4 years,Web developer; Graphics programming; Graphic designer,NA,,Male,,,,,,,,JavaScript,,,,,,,,,,TypeScript
2017,Poland,7 to 8 years,NA,NA,,Male,,,C++,,,,,JavaScript,,,,,,Python,,SQL,,
2017,Ireland,4 to 5 years,Web developer,NA,,NA,,,,,,,,,,,,,,,,SQL,,
2017,United States,10 to 11 years,Embedded applications/devices developer,72e3,,Female,,,,,,,,,,,,,,Python,,,,
2017,United States,20 or more years,Web developer; Desktop applications developer,129e3,,Male,,,,C#,,,,JavaScript,,,,,PHP,Python,,SQL,,
2017,Germany,15 to 16 years,Other,NA,,Male,,,,,,,,,,,,,,Python,,,,
2017,Italy,10 to 11 years,Embedded applications/devices developer,NA,,Male,,,C++,,,,,,,,,,,Python,,SQL,,
2017,United States,14 to 15 years,Web developer; Developer with a statistics or mathematics background; Desktop applications developer; Database administrator; DevOps specialist,95e3,,Male,,,,,,,,,,,,,,,,,,
2017,United States,14 to 15 years,Web developer; Graphic designer; Other,58420,,Female,,,,,,,,JavaScript,,,,,PHP,,,SQL,,
2017,United States,14 to 15 years,Web developer,95e3,,Male,,,,C#,,,,JavaScript,,,,,,,,,,
2017,Saudi Arabia,5 to 6 years,Mobile developer,NA,,Male,,,,,,,,,,,,,,,,,,
