Year,Id_Country,Id_Experience,Id_Ocupation,Id_Salary,Id_Age,Id_Gender,AngularJS,C,CPlusPlus,CSharp,CSS,HTML5,Java,JavaScript,jQuery,Nodejs,ObjectiveC,Perl,PHP,Python,Ruby,SQL,SQL_Server,TypeScript
2012,South America,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,India,41070,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,41070,Web Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Germany,40944,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Middle East,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,France,11,Desktop Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Netherlands,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Germany,40944,Embedded Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Italy,<2,,,40-50,,,,,,,,,,,,,,,,,,,
2012,Africa,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,South America,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,11,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,,,,,,,,,,,,,,,,,,,,,,,
2012,Central America,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Middle East,41070,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,Student,,20-24,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,South America,,,,,,,,,,,,,,,,,,,,,,,
2012,France,41070,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Middle East,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Canada,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,40944,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,35-39,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,<2,I don't work in tech,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Australia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,Australia,40944,,,< 20,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,< 20,,,,,,,,,,,,,,,,,,,
2012,Other Europe,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,<2,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,France,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,Middle East,11,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Germany,41070,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Middle East,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,30-34,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,India,41070,Desktop Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,41070,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,South America,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Australia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,<2,Student,,30-34,,,,,,,,,,,,,,,,,,,
2012,Africa,40944,Other,,20-24,,,,,,,,,,,,,,,,,,,
2012,Middle East,40944,Desktop Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Italy,,,,,,,,,,,,,,,,,,,,,,,
2012,Australasia,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,Server Programmer,,30-34,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Russia,40944,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Russia,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Australasia,,,,,,,,,,,,,,,,,,,,,,,
2012,Australasia,,,,,,,,,,,,,,,,,,,,,,,
2012,South America,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,<2,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,South America,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Middle East,,,,,,,,,,,,,,,,,,,,,,,
2012,Central America,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Australia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Student,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,
2012,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,South America,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,Kernel / Driver Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,South America,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,Web Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Germany,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Russia,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,<2,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Canada,11,"Executive (VP of Eng, CTO, CIO, etc.)",,35-39,,,,,,,,,,,,,,,,,,,
2012,United States of America,<2,,,< 20,,,,,,,,,,,,,,,,,,,
2012,South America,40944,Server Programmer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Middle East,40944,,,< 20,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,Australasia,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,India,41070,Web Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Middle East,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,Web Application Developer,,< 20,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,11,Web Application Developer,,40-50,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,,,20-24,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,,,30-34,,,,,,,,,,,,,,,,,,,
2012,South America,11,,,25-29,,,,,,,,,,,,,,,,,,,
2012,South America,40944,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Australasia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,40944,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Middle East,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Embedded Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,11,Student,,< 20,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Australasia,,,,,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Australia,41070,Other,,25-29,,,,,,,,,,,,,,,,,,,
2012,Australasia,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,< 20,,,,,,,,,,,,,,,,,,,
2012,Africa,11,,,>60,,,,,,,,,,,,,,,,,,,
2012,India,40944,Student,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,11,,,40-50,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,Manager of Developers or Team Leader,,35-39,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,40944,"Executive (VP of Eng, CTO, CIO, etc.)",,20-24,,,,,,,,,,,,,,,,,,,
2012,France,,,,,,,,,,,,,,,,,,,,,,,
2012,Netherlands,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Netherlands,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,France,,,,,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,11,,,40-50,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Desktop Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,41070,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,Student,,20-24,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,11,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,Desktop Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,Embedded Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,Other,,20-24,,,,,,,,,,,,,,,,,,,
2012,Netherlands,40944,,,< 20,,,,,,,,,,,,,,,,,,,
2012,Russia,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Australasia,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,Web Application Developer,,35-39,,,,,,,,,,,,,,,,,,,
2012,Other Europe,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,< 20,,,,,,,,,,,,,,,,,,,
2012,United States of America,40944,Other,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,Central America,40944,Other,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Russia,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Italy,41070,Server Programmer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Germany,<2,,,< 20,,,,,,,,,,,,,,,,,,,
2012,India,<2,Desktop Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,11,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,Russia,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,40944,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Russia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Asia,<2,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Asia,41070,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Australasia,11,Web Application Developer,,40-50,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,South America,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Germany,41070,,,< 20,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,11,,,>60,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,North America (Other),40944,Server Programmer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,Web Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Canada,11,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,11,,,40-50,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Central America,,,,,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,France,,,,,,,,,,,,,,,,,,,,,,,
2012,South America,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Russia,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,,,,,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Canada,,,,,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,20-24,,,,,,,,,,,,,,,,,,,
2012,United States of America,<2,,,35-39,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,<2,,,< 20,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Australia,,,,,,,,,,,,,,,,,,,,,,,
2012,Australia,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Asia,40944,Embedded Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Australia,,,,,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,30-34,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,41070,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,11,,,40-50,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Embedded Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,North America (Other),11,,,40-50,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,41070,,,35-39,,,,,,,,,,,,,,,,,,,
2012,Germany,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,41070,Web Application Developer,,35-39,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Netherlands,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,
2012,India,40944,,,40-50,,,,,,,,,,,,,,,,,,,
2012,Other Europe,<2,,,< 20,,,,,,,,,,,,,,,,,,,
2012,Australia,40944,,,< 20,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,,,20-24,,,,,,,,,,,,,,,,,,,
2012,France,,,,,,,,,,,,,,,,,,,,,,,
2012,United States of America,,,,,,,,,,,,,,,,,,,,,,,
2012,Italy,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Web Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Desktop Application Developer,,25-29,,,,,,,,,,,,,,,,,,,
2012,Germany,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Australia,,,,,,,,,,,,,,,,,,,,,,,
2012,Netherlands,40944,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,United Kingdom,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,India,,,,,,,,,,,,,,,,,,,,,,,
2012,India,<2,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,11,,,35-39,,,,,,,,,,,,,,,,,,,
2012,South America,40944,,,20-24,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Africa,,,,,,,,,,,,,,,,,,,,,,,
2012,Central America,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Desktop Application Developer,,30-34,,,,,,,,,,,,,,,,,,,
2012,Other Europe,41070,Web Application Developer,,20-24,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,Student,,25-29,,,,,,,,,,,,,,,,,,,
2012,Other Europe,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,United States of America,40944,,,25-29,,,,,,,,,,,,,,,,,,,
2012,India,<2,Student,,< 20,,,,,,,,,,,,,,,,,,,
2012,Other Europe,,,,,,,,,,,,,,,,,,,,,,,
